AUN,LEAInstName,PreK_Half,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAPublicEmailAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPublicEmailAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd
112013753,Gettysburg Area SD,0,School District,12,Lincoln IU 12,Adams,Open,06/08/1999,http://www.gettysburg.k12.pa.us,,900 Biglerville Rd,,Gettysburg,PA,17325,8007,900 Biglerville Rd,,Gettysburg,PA,17325,8007,(717)334-6254,,Superintendent,Dr,Jason,C,Perrin,,(717)334-6254,,Regular School,112013753,0010,Gettysburg Area MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Adams,Open,07/06/1999,,,(717)334-6254,,37 Lefever St,,Gettysburg,PA,17325,2698,37 Lefever St,,Gettysburg,PA,17325,2698,Principal,Ms,Nancy,,Herb,,
112013753,Gettysburg Area SD,0,School District,12,Lincoln IU 12,Adams,Open,06/08/1999,http://www.gettysburg.k12.pa.us,,900 Biglerville Rd,,Gettysburg,PA,17325,8007,900 Biglerville Rd,,Gettysburg,PA,17325,8007,(717)334-6254,,Superintendent,Dr,Jason,C,Perrin,,(717)334-6254,,Regular School,112013753,5126,James Gettys El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Adams,Open,06/26/1998,,,(717)334-6254,,898 Biglerville Rd,,Gettysburg,PA,17325,8003,898 Biglerville Rd,,Gettysburg,PA,17325,8003,Principal,Mr,Ted,,Wells,,
112013753,Gettysburg Area SD,0,School District,12,Lincoln IU 12,Adams,Open,06/08/1999,http://www.gettysburg.k12.pa.us,,900 Biglerville Rd,,Gettysburg,PA,17325,8007,900 Biglerville Rd,,Gettysburg,PA,17325,8007,(717)334-6254,,Superintendent,Dr,Jason,C,Perrin,,(717)334-6254,,Regular School,112013753,6271,Gettysburg Area HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Adams,Open,06/26/1998,,,(717)334-6254,,1130 Old Harrisburg Rd,,Gettysburg,PA,17325,8548,1130 Old Harrisburg Rd,,Gettysburg,PA,17325,8548,Principal,Mr,Jeremy,A,Lusk,,
112013753,Gettysburg Area SD,0,School District,12,Lincoln IU 12,Adams,Open,06/08/1999,http://www.gettysburg.k12.pa.us,,900 Biglerville Rd,,Gettysburg,PA,17325,8007,900 Biglerville Rd,,Gettysburg,PA,17325,8007,(717)334-6254,,Superintendent,Dr,Jason,C,Perrin,,(717)334-6254,,Regular School,112013753,7592,Lincoln El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Adams,Open,07/12/1999,,,(717)334-6254,,98 Lefever Street,,Gettysburg,PA,17325,2697,98 Lefever Street,,Gettysburg,PA,17325,2697,Principal,Dr,Matthew,E,McFarland,,
112013753,Gettysburg Area SD,0,School District,12,Lincoln IU 12,Adams,Open,06/08/1999,http://www.gettysburg.k12.pa.us,,900 Biglerville Rd,,Gettysburg,PA,17325,8007,900 Biglerville Rd,,Gettysburg,PA,17325,8007,(717)334-6254,,Superintendent,Dr,Jason,C,Perrin,,(717)334-6254,,Regular School,112013753,8176,Franklin Twp El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Adams,Open,07/01/2011,,,(717)334-6254,,870 Old Route 30,,Cashtown,PA,17310,0124,870 Old Route 30,,Cashtown,PA,17310,0124,Principal,Dr,Shelly,J,Lappi,,
197010542,Gettysburg Montessori CS,0,Charter School                          ,12,Lincoln IU 12,Adams,Open,07/01/2010,http://www.gettysburgmontessoricharter.org/,,888 Coleman Road,,Gettysburg,PA,17325,,888 Coleman Road,,Gettysburg,PA,17325,,(717)334-1120,,Chief Executive Officer,Dr,Faye,,Pleso,,(717)334-1120,,Regular School,197010542,8147,Gettysburg Montessori CS,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Adams,Open,07/01/2010,http://www.gettysburgmontessoricharter.org/,,(717)334-1120,,888 Coleman Road,,Gettysburg,PA,17325,,888 Coleman Road,,Gettysburg,PA,17325,,Chief Executive Officer,Dr,Faye,,Pleso,,0
129544907,Gillingham Charter School,0,Charter School                          ,29,Schuylkill IU 29,Schuylkill,Open,07/01/2011,http://www.Gillinghamcharterschool.org,,915 Howard Avenue,,Pottsville,PA,17901,,915 Howard Avenue,,Pottsville,PA,17901,,(570)955-3830,,Chief Executive Officer,Ms,Nicolle,,Hutchinson,,(570)955-3830,,Regular School,129544907,8161,Gillingham Charter School,2021-2022,"K5F-6,7-12",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,Schuylkill,Open,07/01/2011,http://www.Gillinghamcharterschools.org,,(570)955-3830,,915 Howard Avenue,,Pottsville,PA,17901,,915 Howard Avenue,,Pottsville,PA,17901,,Chief Executive Officer,Ms,Nicolle,,Hutchinson,,0
105254053,Girard SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.girardsd.org,,1203 Lake St,,Girard,PA,16417,1047,1203 Lake St,,Girard,PA,16417,1047,(814)774-5666,,Superintendent,Mrs,Donna,,Miller,,(814)774-5983,,Regular School,105254053,2042,Elk Valley El Sch,2021-2022,K4H-4,ELEMENTARY,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Erie,Open,07/07/1999,http://www.girardsd.org,,(814)774-5602,,2556 Maple Ave,,Lake City,PA,16423,1515,2556 Maple Ave,,Lake City,PA,16423,1515,Principal,Mr,Michael,,Trudnowski,,
105254053,Girard SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.girardsd.org,,1203 Lake St,,Girard,PA,16417,1047,1203 Lake St,,Girard,PA,16417,1047,(814)774-5666,,Superintendent,Mrs,Donna,,Miller,,(814)774-5983,,Regular School,105254053,2043,Girard HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Erie,Open,10/06/1998,http://www.girardsd.org,,(814)774-5607,,1135 Lake St,,Girard,PA,16417,1049,1135 Lake St,,Girard,PA,16417,1049,Principal,Mr,Eric,,Louis,,
105254053,Girard SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.girardsd.org,,1203 Lake St,,Girard,PA,16417,1047,1203 Lake St,,Girard,PA,16417,1047,(814)774-5666,,Superintendent,Mrs,Donna,,Miller,,(814)774-5983,,Regular School,105254053,6777,Rice Avenue MS,2021-2022,"5-6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Erie,Open,07/16/1993,http://www.girardsd.org,,(814)774-5604,,1100 Rice Ave,,Girard,PA,16417,1143,1100 Rice Ave,,Girard,PA,16417,1143,Principal,Mr,David,,Koma,,
110173003,Glendale SD,0,School District,10,Central IU 10,Clearfield,Open,06/08/1999,http://www.gsd1.org/,,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,(814)687-3402,,Superintendent,Mr,Edward,G,DiSabato,,(814)687-3402,,Regular School,110173003,5219,Glendale JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Clearfield,Open,07/10/2000,,,(814)687-4261,,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,Principal,Mr,Brian,P,Stacey,,
110173003,Glendale SD,0,School District,10,Central IU 10,Clearfield,Open,06/08/1999,http://www.gsd1.org/,,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,1466 Beaver Valley Rd,,Flinton,PA,16640,8900,(814)687-3402,,Superintendent,Mr,Edward,G,DiSabato,,(814)687-3402,,Regular School,110173003,6952,Glendale El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Clearfield,Open,07/10/2000,,,(814)687-4263,,1500 Beaver Valley Rd,,Flinton,PA,16640,8901,1500 Beaver Valley Rd,,Flinton,PA,16640,8901,Principal,Mrs,Kate,,Bacher,,
126513380,Global Leadership Academy CS,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,05/15/2000,http://www.glacharter.org,,4601 Girard Avenue,,Philadelphia,PA,19131,,4601 Girard Avenue,,Philadelphia,PA,19131,,(267)295-5700,,Chief Executive Officer,Dr,Naomi,,Johnson Booker,,(265)295-5700,,Regular School,126513380,7639,Global Leadership Academy CS,2021-2022,"K5F-6,7-8",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Philadelphia,Open,08/11/2000,http://www.glacharter.org,,(267)295-5700,,4601 Girard Avenue,,Philadelphia,PA,19131,,4601 Girard Avenue,,Philadelphia,PA,19131,,Interim Chief Executive Officer,Dr,Naomi,,Johnson Booker,,0
126518004,Global Leadership Academy CS Southwest at Huey,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,07/01/2016,http://www.glacharter.org,,5200 Pine Street,,Philadelphia,PA,19143,,5200 Pine Street,,Philadelphia,PA,19143,,(267)295-5700,,Chief Executive Officer,Ms,Tamika,,Evans,,,,Regular School,126518004,8390,Global Leadership Academy CS Southwest at Huey,2021-2022,"K5F-6,7-8",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Philadelphia,Open,07/01/2016,https://www.glacharter.org,,(267)295-5700,,5200 Pine Street,,Philadelphia,PA,19143,,5200 Pine Street,,Philadelphia,PA,19143,,Chief Executive Officer,Ms,Tamika,,Evans,,0
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,0793,Brecknock El Sch,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Berks,Open,06/21/2000,,,(610)775-5079,,10 S Waverly St,,Shillingotn,PA,19607,    ,1332 Alleghenyville Rd,,Mohnton,PA,19540,    ,Principal,Mr,Aaron,,Kopetsky,,
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,0794,Cumru El Sch,2021-2022,"PreKF,K5F-4",ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Berks,Open,07/06/1999,,,(610)775-5081,,10 S Waverly St,,Shillington,PA,19607,2798,601 Philadelphia Avenue,,Shillington,PA,19607,    ,Principal,Mr,Chad,,Curry,,
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,0801,Governor Mifflin MS,2021-2022,7-8,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Berks,Open,07/06/1999,,,(610)775-1465,,130 East Lancaster Avenue,,Shillington,PA,19607,2613,130 East Lancaster Avenue,,Shillington,PA,19607,2613,Principal,Ms,Coleen,,Davenport,,
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,0802,Governor Mifflin SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Berks,Open,07/06/1999,,,(610)775-5089,,101 S Waverly St,,Shillington,PA,19607,2644,101 S Waverly St,,Shillington,PA,19607,2644,Principal,Mr,Steve,,Murray,,
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,6794,Intermediate Sch,2021-2022,5-6,ELEMENTARY,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Berks,Open,06/24/1997,,,(610)775-5083,,600 Governor Dr,,Shillington,PA,19607,2952,600 Governor Dr,,Shillington,PA,19607,2952,Principal,Mr,Lee,,Umberger,,
114063003,Governor Mifflin SD,0,School District,14,Berks County IU 14,Berks,Open,07/26/2000,http://www.governormifflinsd.org,,10 South Waverly Street,,Shillington,PA,19607,2642,10 South Waverly Street,,Shillington,PA,19607,2642,(610)775-1461,,Superintendent,Mr,William,L,McKay,,(610)775-1461,1103,Regular School,114063003,8096,Mifflin Park El Sch,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Berks,Open,07/01/2009,,,(610)898-1489,,598 Governor Dr,,Shillington,PA,19607,,598 Governor Dr,,Shillington,PA,19607,,Principal,Mrs,Melissa,,Yoch,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,1368,Charlestown El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Chester,Open,06/23/1997,,,(610)935-1555,,2060 Charlestown Rd,,Malvern,PA,19355,9673,2060 Charlestown Rd,,Malvern,PA,19355,9673,Principal,Mr,Christopher,,Pickell,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,1422,Great Valley MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Chester,Open,07/17/2000,,,(610)644-6440,,255 North Phoenixville Pike,,Malvern,PA,19355,3071,255 North Phoenixville Pike,,Malvern,PA,19355,3071,Principal,Dr,Edward,,Souders,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,1424,Great Valley HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Chester,Open,07/07/1999,,,(610)889-1900,,225 North Phoenixville Pike,,Malvern,PA,19355,1134,225 North Phoenixville Pike,,Malvern,PA,19355,1134,Principal,Dr,Heidi,,Capetola,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,1461,Sugartown El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Chester,Open,06/01/2006,,,(610)699-1500,,611 Sugartown Rd,,Malvern,PA,19355,3337,611 Sugartown Rd,,Malvern,PA,19355,3337,Principal,Dr,Kyle,,Hammond,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,6479,Kathryn D. Markley El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Chester,Open,01/07/1998,,,(610)644-1790,,354 Swedesford Rd,,Malvern,PA,19355,1539,354 Swedesford Rd,,Malvern,PA,19355,1539,Principal,Dr,Marshall,,Hoffritz,,
124153503,Great Valley SD,0,School District,24,Chester County IU 24,Chester,Open,06/08/1999,http://www.gvsd.org,,47 Church Rd,,Malvern,PA,19355,1539,47 Church Rd,,Malvern,PA,19355,1539,(610)889-2100,,Superintendent,Dr,Daniel,F,Goffredo,,(610)889-2100,,Regular School,124153503,7695,General Wayne El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Chester,Open,08/02/2001,,,(610)647-6651,,20 Devon Road,,Malvern,PA,19355,3071,20 Devon Road,,Malvern,PA,19355,3071,Principal,Dr,Melanie-Jo,,McCarthy,,
108070607,Greater Altoona CTC,0,Career and Technical Center,8,Appalachia IU 8,Blair,Open,07/06/1990,http://www.gactc.edu,,1500 4th Avenue,,Altoona,PA,16602,3616,1500 4th Avenue,,Altoona,PA,16602,3616,(814)946-8450,,Executive Director,Mr,Eric,D,Palmer,,(814)946-8454,,Occupational CTC,108070607,6193,Greater Altoona CTC,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Blair,Open,09/23/1996,http://www.gactc.edu,,(814)946-8450,,1500 4th Avenue,,Altoona,PA,16602,3616,1500 4th Avenue,,Altoona,PA,16602,3616,Director Vocational Education,Mr,Eric,D,Palmer,,
108112607,Greater Johnstown CTC,0,Career and Technical Center,8,Appalachia IU 8,Cambria,Open,07/06/1990,http://www.gjctc.org,,445 Schoolhouse Road,,Johnstown,PA,15904,2998,445 Schoolhouse Road,,Johnstown,PA,15904,2998,(814)266-6073,,Administrative Director,Mr,John,S,Augustine,II,(814)269-4545,,Occupational CTC,108112607,5288,Greater Johnstown CTC,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Cambria,Open,08/16/1999,http://www.gjctc.org,,(814)266-6073,,445 Schoolhouse Road,,Johnstown,PA,15904,2998,445 Schoolhouse Road,,Johnstown,PA,15904,2998,Administrative Director,Mr,John,S,Augustine,II,
108112502,Greater Johnstown SD,0,School District,8,Appalachia IU 8,Cambria,Open,06/08/1999,http://www.gjsd.net,,1091 Broad St,,Johnstown,PA,15906,2437,1091 Broad St,,Johnstown,PA,15906,2437,(814)533-5670,1650,Superintendent,Mrs,Amy,,Arcurio,,(814)533-5670,1600,Regular School,108112502,1251,Greater Johnstown SHS,2021-2022,8-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Cambria,Open,07/14/2000,,,(814)533-5670,2,222 Central Ave,,Johnstown,PA,15902,2405,222 Central Ave,,Johnstown,PA,15902,2405,Principal,Mr,Michael,,Dadey,,
108112502,Greater Johnstown SD,0,School District,8,Appalachia IU 8,Cambria,Open,06/08/1999,http://www.gjsd.net,,1091 Broad St,,Johnstown,PA,15906,2437,1091 Broad St,,Johnstown,PA,15906,2437,(814)533-5670,1650,Superintendent,Mrs,Amy,,Arcurio,,(814)533-5670,1600,Regular School,108112502,1252,Greater Johnstown MS,2021-2022,"5-6,7",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Cambria,Open,07/14/2000,,,(814)533-5670,3,220 Messenger Street,,Johnstown,PA,15902,    ,220 Messenger Street,,Johnstown,PA,15902,    ,Principal,Mr,Bernard,V,Conway,III,
108112502,Greater Johnstown SD,0,School District,8,Appalachia IU 8,Cambria,Open,06/08/1999,http://www.gjsd.net,,1091 Broad St,,Johnstown,PA,15906,2437,1091 Broad St,,Johnstown,PA,15906,2437,(814)533-5670,1650,Superintendent,Mrs,Amy,,Arcurio,,(814)533-5670,1600,Regular School,108112502,8314,Greater Johnstown School District's Cyber Academy,2021-2022,"K5F-6,7-12",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,Cambria,Open,07/01/2014,,,(814)533-5670,2001,1091 Broad St,,Johnstown,PA,15906,,1091 Broad St,,Johnstown,PA,15906,,,,,,,,
108112502,Greater Johnstown SD,0,School District,8,Appalachia IU 8,Cambria,Open,06/08/1999,http://www.gjsd.net,,1091 Broad St,,Johnstown,PA,15906,2437,1091 Broad St,,Johnstown,PA,15906,2437,(814)533-5670,1650,Superintendent,Mrs,Amy,,Arcurio,,(814)533-5670,1600,Regular School,108112502,8405,Greater Johnstown El Sch,2021-2022,"PreKF,K4F,K5F-4",ELEMENTARY,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Cambria,Open,07/01/2017,,,(814)533-5670,4,196 Westgate Dr,,Johnstown,PA,15905,1155,196 Westgate Dr,,Johnstown,PA,15905,1155,Principal,Mr,Douglas,T,Henry,,
107653102,Greater Latrobe SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,07/09/1999,http://glsd.us/site/default.aspx?PageID=1,,1816 Lincoln Ave,,Latrobe,PA,15650,,1816 Lincoln Ave,,Latrobe,PA,15650,,(724)539-4200,,Superintendent,Dr,Georgia,R,Teppert,,(724)539-4200,,Regular School,107653102,4379,Baggaley El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Westmoreland,Open,10/17/1997,,,(724)539-4531,,4080 Route 982,,Latrobe,PA,15650,9055,4080 Route 982,,Latrobe,PA,15650,9055,Principal,Mrs,Kim,,Stewart,,
107653102,Greater Latrobe SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,07/09/1999,http://glsd.us/site/default.aspx?PageID=1,,1816 Lincoln Ave,,Latrobe,PA,15650,,1816 Lincoln Ave,,Latrobe,PA,15650,,(724)539-4200,,Superintendent,Dr,Georgia,R,Teppert,,(724)539-4200,,Regular School,107653102,4380,Mountain View El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Westmoreland,Open,07/06/1999,,,(724)834-7399,,1010 Mountain View Dr,,Greensburg,PA,15601,3795,1010 Mountain View Dr,,Greensburg,PA,15601,3795,Principal,Mr,Chad,,Krehlik,,
107653102,Greater Latrobe SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,07/09/1999,http://glsd.us/site/default.aspx?PageID=1,,1816 Lincoln Ave,,Latrobe,PA,15650,,1816 Lincoln Ave,,Latrobe,PA,15650,,(724)539-4200,,Superintendent,Dr,Georgia,R,Teppert,,(724)539-4200,,Regular School,107653102,4386,Latrobe El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Westmoreland,Open,06/21/2000,,,(724)539-9777,,20 Cedar St,,Latrobe,PA,15650,2990,20 Cedar St,,Latrobe,PA,15650,2990,Principal,Mrs,Sherri,,Holler,,
107653102,Greater Latrobe SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,07/09/1999,http://glsd.us/site/default.aspx?PageID=1,,1816 Lincoln Ave,,Latrobe,PA,15650,,1816 Lincoln Ave,,Latrobe,PA,15650,,(724)539-4200,,Superintendent,Dr,Georgia,R,Teppert,,(724)539-4200,,Regular School,107653102,4845,Greater Latrobe SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Westmoreland,Open,07/06/1999,,,(724)539-4225,,131 High School Rd,,Latrobe,PA,15650,3400,131 High School Rd,,Latrobe,PA,15650,3400,Principal,Mr,Jon,,Mains,,
107653102,Greater Latrobe SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,07/09/1999,http://glsd.us/site/default.aspx?PageID=1,,1816 Lincoln Ave,,Latrobe,PA,15650,,1816 Lincoln Ave,,Latrobe,PA,15650,,(724)539-4200,,Superintendent,Dr,Georgia,R,Teppert,,(724)539-4200,,Regular School,107653102,6957,Greater Latrobe JHS,2021-2022,7-8,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Westmoreland,Open,07/06/1999,,,(724)539-4265,,130 High School Rd,,Latrobe,PA,15650,3400,130 High School Rd,,Latrobe,PA,15650,3400,Principal,Mr,Matthew,,Shivetts,,
118402603,Greater Nanticoke Area SD,0,School District,18,Luzerne IU 18,Luzerne,Open,08/03/1999,http://www.gnasd.com,,427 Kosciuszko St,,Nanticoke,PA,18634,2690,427 Kosciuszko St,,Nanticoke,PA,18634,2690,(570)735-7783,,Superintendent,Dr,Ronald,,Grevera,,(570)735-1270,,Regular School,118402603,5242,Greater Nanticoke Area SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Luzerne,Open,08/02/1999,,,(570)735-7781,,425 Kosciuszko St,,Nanticoke,PA,18634,2698,425 Kosciuszko St,,Nanticoke,PA,18634,2698,Principal,Ms,Amy,,Scibek,,
118402603,Greater Nanticoke Area SD,0,School District,18,Luzerne IU 18,Luzerne,Open,08/03/1999,http://www.gnasd.com,,427 Kosciuszko St,,Nanticoke,PA,18634,2690,427 Kosciuszko St,,Nanticoke,PA,18634,2690,(570)735-7783,,Superintendent,Dr,Ronald,,Grevera,,(570)735-1270,,Regular School,118402603,7768,GNA El Ctr,2021-2022,3-5,ELEMENTARY,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Luzerne,Open,07/31/2003,,,(570)735-1320,,601 Kosciuszko Street,,Nanticoke,PA,18634,,601 Kosciuszko Street,,Nanticoke,PA,18634,,Principal,Mrs,Jessica,,Fletcher,,
